id,name,price
8998,nice,878.91
8999,hand,46.37
9000,he,68.22
9001,enjoy,795.87
9002,machine,86.35
9003,tend,377.13
9004,politics,959.08
9005,court,76.78
9006,TV,817.51
9007,administration,699.68
9008,marriage,142.72
9009,role,565.79
9010,special,32.98
9011,back,361.33
9012,out,123.99
9013,once,190.33
9014,fall,70.51
9015,standard,370.7
9016,success,400.26
9017,race,639.23
9018,often,416.9
9019,phone,453.0
9020,serious,904.77
9021,do,361.16
9022,top,547.48
9023,traditional,960.15
9024,center,124.88
9025,growth,770.39
9026,around,312.75
9027,southern,720.1
9028,professional,580.07
9029,eye,469.07
9030,experience,942.62
9031,need,349.78
9032,shoulder,563.99
9033,game,770.15
9034,that,190.76
9035,scene,844.72
9036,hot,780.8
9037,fear,374.26
9038,focus,223.22
9039,glass,708.12
9040,notice,360.78
9041,over,844.44
9042,some,644.93
9043,sea,497.61
9044,outside,205.87
9045,office,586.89
9046,entire,276.1
9047,something,986.67
9048,reduce,10.67
9049,let,932.99
9050,member,946.86
9051,left,58.68
9052,card,387.05
9053,building,92.75
9054,remain,326.79
9055,number,626.2
9056,grow,50.19
9057,less,562.22
9058,attack,7.11
9059,know,562.0
9060,event,232.93
9061,my,467.83
9062,stay,498.04
9063,above,743.28
9064,dark,267.42
9065,school,738.0
9066,central,524.05
9067,many,127.21
9068,kitchen,733.7
9069,left,790.43
9070,property,257.75
9071,notice,687.37
9072,hand,83.04
9073,pull,691.48
9074,late,542.1
9075,probably,116.4
9076,father,6.18
9077,indicate,152.23
9078,nor,598.09
9079,be,34.93
9080,water,503.39
9081,authority,580.23
9082,night,418.93
9083,him,997.62
9084,government,404.77
9085,argue,790.21
9086,stock,585.96
9087,office,108.3
9088,accept,175.57
9089,against,822.31
9090,just,28.99
9091,social,288.52
9092,nature,169.4
9093,upon,734.12
9094,market,663.75
9095,operation,392.72
9096,challenge,720.54
9097,treat,257.4
9098,whole,704.53
9099,sometimes,360.12
9100,interesting,778.02
9101,low,359.75
9102,evening,726.19
9103,member,119.41
9104,certain,406.46
9105,order,932.2
9106,to,655.58
9107,certainly,193.45
9108,bit,446.26
9109,make,570.21
9110,full,649.33
9111,war,6.8
9112,six,553.63
9113,wife,585.06
9114,determine,266.65
9115,pass,513.92
9116,old,141.42
9117,yes,975.2
9118,plant,604.95
9119,once,564.36
9120,real,991.27
9121,easy,10.45
9122,wife,906.05
9123,baby,76.49
9124,line,125.88
9125,heavy,977.86
9126,south,836.97
9127,nearly,992.4
9128,decision,704.41
9129,control,27.25
9130,paper,669.29
9131,live,895.73
9132,question,817.35
9133,example,118.16
9134,answer,547.43
9135,chance,249.42
9136,either,735.97
9137,leave,529.36
9138,statement,774.15
9139,brother,676.64
9140,program,422.99
9141,bar,320.99
9142,expect,902.49
9143,if,860.36
9144,itself,351.1
9145,while,939.92
9146,claim,732.32
9147,dark,538.17
9148,probably,657.88
9149,natural,630.4
9150,form,322.45
9151,look,858.43
9152,trip,225.68
9153,newspaper,177.7
9154,dinner,74.15
9155,investment,850.12
9156,board,398.93
9157,itself,764.11
9158,score,701.88
9159,value,118.95
9160,education,542.79
9161,black,931.81
9162,life,790.9
9163,human,179.21
9164,state,36.97
9165,human,117.42
9166,main,666.09
9167,late,611.69
9168,situation,158.28
9169,continue,360.82
9170,along,883.8
9171,that,609.82
9172,group,897.73
9173,society,202.59
9174,bag,436.68
9175,book,775.15
9176,capital,513.57
9177,rich,287.88
9178,marriage,534.26
9179,remember,185.92
9180,star,406.13
9181,either,509.05
9182,less,466.86
9183,clearly,299.46
9184,first,202.69
9185,model,145.11
9186,adult,449.38
9187,position,766.81
9188,game,727.65
9189,indeed,5.96
9190,only,379.76
9191,season,910.87
9192,prevent,813.64
9193,whether,778.32
9194,politics,149.98
9195,appear,305.19
9196,vote,32.06
9197,follow,355.04
9198,mind,625.86
9199,yet,328.25
9200,voice,852.63
9201,pattern,736.6
9202,house,767.27
9203,own,466.24
9204,officer,4.32
9205,time,121.95
9206,say,331.53
9207,affect,955.51
9208,beautiful,956.58
9209,director,743.19
9210,throw,766.83
9211,reduce,735.34
9212,reflect,902.26
9213,knowledge,273.28
9214,but,317.76
9215,indicate,902.81
9216,enter,657.35
9217,like,279.04
9218,five,317.99
9219,particularly,749.93
9220,include,958.15
9221,yourself,259.49
9222,rather,454.27
9223,carry,939.42
9224,military,181.84
9225,theory,378.77
9226,pass,99.94
9227,director,945.43
9228,office,631.6
9229,address,205.04
9230,daughter,293.58
9231,father,994.62
9232,bank,264.35
9233,major,114.45
9234,enough,879.28
9235,drive,926.79
9236,region,598.94
9237,assume,84.47
9238,prevent,940.43
9239,appear,100.97
9240,guy,412.65
9241,than,783.3
9242,Congress,158.24
9243,whole,98.67
9244,positive,139.12
9245,bag,116.14
9246,prepare,921.66
9247,nature,677.47
9248,degree,675.46
9249,scene,616.82
9250,Democrat,362.58
9251,spend,575.37
9252,itself,935.87
9253,tonight,513.32
9254,dream,793.62
9255,land,428.54
9256,computer,19.52
9257,bed,668.9
9258,down,105.41
9259,message,43.61
9260,major,399.33
9261,final,559.48
9262,ask,472.39
9263,face,935.34
9264,population,594.26
9265,guess,150.56
9266,nature,929.73
9267,green,458.66
9268,pattern,684.08
9269,degree,62.07
9270,career,150.58
9271,already,212.47
9272,land,2.08
9273,chair,30.08
9274,last,331.97
9275,foot,699.3
9276,knowledge,550.85
9277,may,589.93
9278,likely,415.82
9279,inside,897.1
9280,join,434.34
9281,fish,537.37
9282,machine,485.53
9283,expert,496.5
9284,partner,259.02
9285,soon,352.84
9286,card,794.93
9287,yes,299.45
9288,piece,929.01
9289,community,658.87
9290,your,806.77
9291,that,258.77
9292,Congress,801.01
9293,drive,66.82
9294,by,667.51
9295,along,255.14
9296,successful,22.84
9297,until,179.07
9298,rock,232.07
9299,always,474.98
9300,from,374.74
9301,determine,708.16
9302,watch,755.6
9303,call,97.98
9304,property,735.41
9305,number,475.44
9306,international,53.94
9307,up,272.63
9308,daughter,862.36
9309,how,797.89
9310,ahead,312.7
9311,newspaper,840.0
9312,face,610.1
9313,yeah,745.74
9314,bar,871.54
9315,thing,591.86
9316,appear,629.87
9317,loss,885.93
9318,realize,308.39
9319,why,79.79
9320,them,979.64
9321,center,839.78
9322,north,385.73
9323,southern,408.44
9324,moment,77.35
9325,movement,793.2
9326,great,990.03
9327,me,797.01
9328,individual,406.4
9329,success,592.84
9330,science,939.88
9331,remain,157.51
9332,at,916.64
9333,poor,896.82
9334,address,900.58
9335,last,34.19
9336,manager,542.3
9337,throw,626.45
9338,rise,65.82
9339,short,659.09
9340,remain,491.83
9341,class,700.08
9342,material,322.61
9343,member,125.99
9344,together,994.41
9345,final,813.79
9346,on,460.16
9347,amount,263.38
9348,wide,72.68
9349,read,556.34
9350,voice,551.1
9351,common,874.32
9352,coach,692.91
9353,discuss,198.47
9354,better,448.11
9355,while,364.41
9356,should,551.92
9357,return,505.52
9358,list,354.08
9359,best,676.81
9360,fight,747.43
9361,plant,854.08
9362,share,805.77
9363,market,322.53
9364,throw,284.21
9365,hear,728.49
9366,ten,899.88
9367,former,61.66
9368,catch,278.73
9369,economic,445.54
9370,experience,151.65
9371,risk,640.65
9372,worker,678.21
9373,system,803.36
9374,hour,52.69
9375,industry,39.87
9376,ten,69.35
9377,decision,545.03
9378,none,57.26
9379,issue,61.92
9380,blood,722.15
9381,sort,74.42
9382,serious,473.55
9383,forget,229.8
9384,pretty,283.74
9385,nice,411.17
9386,ball,155.53
9387,position,190.31
9388,shoulder,939.68
9389,happen,124.19
9390,past,366.38
9391,quite,906.19
9392,draw,977.38
9393,agree,490.94
9394,worker,401.57
9395,letter,68.6
9396,may,407.01
9397,different,649.97
9398,hour,187.7
9399,various,452.51
9400,final,805.14
9401,middle,326.02
9402,size,735.76
9403,model,235.52
9404,door,970.42
9405,source,138.7
9406,interesting,349.83
9407,serious,895.84
9408,capital,969.1
9409,simple,344.9
9410,society,546.42
9411,hand,152.16
9412,those,955.49
9413,find,222.81
9414,suffer,879.86
9415,price,365.49
9416,use,836.07
9417,word,22.78
9418,audience,11.41
9419,usually,585.6
9420,success,515.21
9421,reason,718.07
9422,effort,367.59
9423,series,504.06
9424,create,331.75
9425,enough,36.51
9426,feeling,652.0
9427,government,465.37
9428,development,370.99
9429,finally,559.84
9430,relationship,693.26
9431,hot,187.21
9432,bad,355.09
9433,analysis,708.59
9434,pretty,783.5
9435,top,652.41
9436,plant,739.12
9437,his,599.12
9438,never,268.77
9439,because,939.0
9440,meeting,20.5
9441,above,882.35
9442,make,647.55
9443,fly,55.22
9444,public,600.31
9445,four,529.57
9446,style,932.22
9447,rest,570.21
9448,give,482.26
9449,sometimes,513.25
9450,camera,712.32
9451,tell,88.43
9452,late,558.07
9453,camera,933.09
9454,speech,629.97
9455,activity,21.43
9456,rest,407.01
9457,stage,521.68
9458,move,926.92
9459,report,73.1
9460,real,210.18
9461,station,71.27
9462,use,323.21
9463,who,773.38
9464,without,497.64
9465,wonder,70.91
9466,medical,724.38
9467,north,169.49
9468,small,673.0
9469,bring,868.83
9470,stop,636.36
9471,level,553.3
9472,consumer,62.56
9473,option,333.75
9474,song,188.34
9475,item,667.84
9476,let,852.03
9477,somebody,651.45
9478,pass,542.84
9479,fear,639.85
9480,piece,200.77
9481,fact,982.75
9482,agent,419.51
9483,size,755.7
9484,few,752.88
9485,choose,879.94
9486,these,413.87
9487,go,495.72
9488,draw,276.36
9489,possible,643.97
9490,recently,63.35
9491,civil,577.37
9492,check,805.96
9493,body,123.84
9494,soon,354.76
9495,partner,836.32
9496,see,768.33
9497,budget,430.55
9498,measure,153.51
9499,buy,682.8
9500,surface,387.93
9501,according,377.74
9502,perhaps,774.99
9503,treatment,337.58
9504,scene,590.59
9505,themselves,57.29
9506,able,558.41
9507,member,852.35
9508,truth,279.36
9509,reduce,683.72
9510,drop,497.62
9511,population,665.66
9512,argue,750.74
9513,include,676.6
9514,hair,329.13
9515,gun,752.61
9516,ok,37.63
9517,guy,390.73
9518,none,440.37
9519,simple,278.45
9520,machine,79.12
9521,operation,453.34
9522,well,78.35
9523,work,525.19
9524,stuff,581.34
9525,system,852.7
9526,up,513.63
9527,standard,625.77
9528,itself,310.95
9529,heart,886.06
9530,sea,459.7
9531,short,224.89
9532,notice,868.07
9533,floor,544.52
9534,current,674.32
9535,rock,98.76
9536,up,459.97
9537,evening,762.79
9538,second,264.84
9539,set,32.78
9540,box,970.21
9541,fall,631.13
9542,part,884.63
9543,common,313.2
9544,a,492.87
9545,I,11.87
9546,far,850.29
9547,cause,338.83
9548,land,400.77
9549,detail,772.5
9550,next,64.33
9551,degree,229.37
9552,not,169.32
9553,remain,300.95
9554,food,183.6
9555,throw,356.15
9556,beautiful,865.86
9557,set,201.36
9558,street,304.7
9559,way,89.31
9560,improve,843.18
9561,blood,25.0
9562,else,379.83
9563,test,748.88
9564,current,320.62
9565,carry,314.32
9566,able,825.62
9567,professional,557.16
9568,table,888.11
9569,from,114.35
9570,sort,517.28
9571,commercial,658.41
9572,cold,475.27
9573,our,705.84
9574,population,813.55
9575,idea,446.31
9576,miss,289.37
9577,none,530.45
9578,stop,242.06
9579,available,180.9
9580,research,902.7
9581,successful,87.35
9582,arrive,375.35
9583,like,175.98
9584,positive,417.6
9585,PM,203.25
9586,mean,326.41
9587,she,276.9
9588,during,432.12
9589,try,155.12
9590,man,910.71
9591,until,851.18
9592,morning,739.41
9593,third,857.55
9594,international,522.2
9595,media,443.77
9596,better,556.41
9597,sometimes,774.14
9598,class,312.8
9599,me,792.75
9600,then,10.59
9601,a,397.98
9602,color,597.2
9603,woman,828.05
9604,never,181.72
9605,strong,973.01
9606,laugh,940.18
9607,rich,227.17
9608,rate,128.43
9609,agency,578.94
9610,address,741.24
9611,month,131.03
9612,return,349.16
9613,bring,302.46
9614,recent,975.46
9615,bit,526.13
9616,development,514.88
9617,other,462.63
9618,institution,903.4
9619,appear,515.99
9620,few,247.82
9621,usually,306.55
9622,team,939.32
9623,item,275.5
9624,race,262.69
9625,class,994.44
9626,majority,830.75
9627,well,234.34
9628,thought,824.89
9629,start,825.32
9630,career,873.7
9631,from,212.79
9632,place,326.99
9633,car,323.83
9634,manager,19.22
9635,unit,965.9
9636,evening,966.43
9637,read,765.74
9638,response,414.81
9639,live,248.71
9640,dinner,43.02
9641,road,989.11
9642,century,975.9
9643,response,542.28
9644,method,249.91
9645,Mr,857.36
9646,story,612.33
9647,call,360.47
9648,dark,221.77
9649,upon,802.35
9650,first,675.21
9651,once,555.89
9652,here,466.22
9653,factor,863.69
9654,best,816.48
9655,realize,303.38
9656,rate,364.26
9657,newspaper,238.3
9658,machine,474.98
9659,against,342.66
9660,itself,677.76
9661,wish,778.11
9662,point,653.98
9663,price,322.72
9664,develop,178.15
9665,approach,834.27
9666,report,458.78
9667,class,109.29
9668,I,288.84
9669,develop,34.03
9670,population,742.79
9671,test,696.61
9672,public,322.96
9673,head,243.72
9674,exist,676.79
9675,kind,706.14
9676,technology,41.9
9677,member,955.7
9678,city,614.17
9679,require,780.35
9680,for,722.25
9681,face,61.8
9682,hot,200.29
9683,simple,204.13
9684,PM,234.17
9685,cultural,701.17
9686,despite,168.15
9687,by,187.56
9688,but,901.45
9689,black,167.94
9690,back,417.74
9691,time,104.67
9692,then,408.26
9693,boy,393.76
9694,election,226.68
9695,available,154.37
9696,against,532.61
9697,job,507.79
9698,reality,148.63
9699,marriage,526.74
9700,daughter,560.59
9701,necessary,438.03
9702,leader,579.51
9703,back,235.9
9704,western,820.67
9705,officer,126.14
9706,sign,153.81
9707,point,350.13
9708,call,405.53
9709,meet,695.7
9710,task,190.8
9711,put,575.43
9712,strategy,114.67
9713,affect,55.17
9714,old,527.58
9715,necessary,546.08
9716,technology,831.57
9717,feel,848.47
9718,debate,389.86
9719,and,932.61
9720,you,39.94
9721,capital,911.15
9722,store,428.77
9723,attack,694.74
9724,feeling,677.85
9725,alone,875.11
9726,start,26.09
9727,see,30.07
9728,past,946.77
9729,trouble,328.06
9730,recognize,223.59
9731,a,286.27
9732,mean,635.12
9733,bed,27.74
9734,cut,735.22
9735,also,586.24
9736,couple,754.78
9737,recently,193.65
9738,land,491.11
9739,difference,434.69
9740,I,864.21
9741,ago,776.39
9742,law,819.29
9743,still,825.93
9744,ready,168.05
9745,smile,780.99
9746,sport,248.5
9747,should,637.49
9748,series,114.67
9749,food,105.04
9750,raise,622.23
9751,product,798.0
9752,recently,348.06
9753,recognize,642.04
9754,news,603.18
9755,a,473.73
9756,rich,912.97
9757,talk,856.47
9758,yeah,464.36
9759,standard,21.33
9760,size,965.17
9761,ten,133.58
9762,wear,428.69
9763,agent,600.82
9764,else,513.07
9765,institution,298.86
9766,morning,964.16
9767,generation,236.08
9768,early,635.21
9769,idea,124.48
9770,visit,419.36
9771,rich,892.74
9772,too,147.66
9773,quickly,745.01
9774,necessary,766.27
9775,red,691.46
9776,I,85.94
9777,capital,995.17
9778,scene,979.66
9779,owner,4.96
9780,scene,71.38
9781,garden,831.88
9782,behind,988.86
9783,other,875.39
9784,generation,513.34
9785,term,6.09
9786,onto,584.67
9787,possible,397.92
9788,value,196.24
9789,lead,738.36
9790,argue,945.63
9791,catch,695.37
9792,suggest,222.22
9793,nearly,470.06
9794,always,888.76
9795,point,421.94
9796,machine,864.17
9797,garden,87.19
9798,affect,544.28
9799,measure,585.78
9800,case,515.59
9801,power,369.0
9802,statement,746.73
9803,only,439.11
9804,growth,251.73
9805,picture,819.12
9806,why,110.22
9807,describe,377.71
9808,participant,450.51
9809,black,528.98
9810,star,113.11
9811,he,412.07
9812,protect,651.48
9813,discussion,999.7
9814,impact,336.26
9815,that,300.76
9816,evidence,916.19
9817,pretty,399.49
9818,available,155.66
9819,drug,944.9
9820,act,396.73
9821,piece,94.53
9822,federal,750.63
9823,rock,5.56
9824,cold,532.48
9825,as,420.16
9826,age,643.47
9827,far,576.09
9828,note,121.24
9829,would,537.09
9830,in,237.25
9831,you,404.94
9832,tough,747.89
9833,ready,15.72
9834,scientist,227.86
9835,ball,518.05
9836,attention,272.64
9837,morning,395.83
9838,news,72.9
9839,necessary,389.19
9840,media,651.52
9841,and,460.2
9842,past,495.47
9843,address,738.69
9844,know,438.7
9845,moment,663.8
9846,point,552.14
9847,continue,49.86
9848,service,869.16
9849,role,191.53
9850,bar,422.72
9851,job,244.57
9852,boy,879.4
9853,statement,63.21
9854,heavy,693.9
9855,line,701.48
9856,model,333.16
9857,over,257.6
9858,early,223.55
9859,bag,807.7
9860,place,29.74
9861,where,96.83
9862,everyone,807.1
9863,often,48.45
9864,theory,191.1
9865,challenge,948.43
9866,act,638.23
9867,phone,281.72
9868,appear,734.62
9869,ready,216.46
9870,south,508.72
9871,year,215.35
9872,describe,717.16
9873,very,904.81
9874,story,447.55
9875,process,819.34
9876,car,411.18
9877,politics,137.97
9878,into,869.51
9879,quite,593.1
9880,both,344.31
9881,pattern,598.62
